Test Instance,Graph,Flow Cost,Dual Cost,Time (sec),,,
1317,nyc-1000,2.206063,1.9468334,0.0301318359375,,,
1318,nyc-1000,3.2619586,2.9769266,0.0301318359375,,,
1319,nyc-1000,2.234024,1.9995241,0.0301318359375,,,
1320,nyc-1000,2.785159,2.4842143,0.0301318359375,,,
1321,nyc-1000,3.1389403,2.7609231,0.0301318359375,,,
1322,nyc-1000,5.4712462,5.1537795,0.0301318359375,,,
1323,nyc-1000,2.4547095,2.2359638,0.0301318359375,,,
1324,nyc-1000,2.2978365,2.0175815,0.0301318359375,,,
1325,nyc-1000,2.372663,2.0789347,0.0301318359375,,,
1326,nyc-1000,6.9291077,6.54744,0.0301318359375,,,
1327,nyc-1000,1.7418215,1.5411078,0.0301318359375,,,
1328,nyc-1000,2.3684387,2.0616453,0.0301318359375,,,
1329,nyc-1000,2.3615892,2.0929646,0.0301318359375,,,
1330,nyc-1000,4.3039947,4.0076523,0.0301318359375,,,
1331,nyc-1000,2.582592,2.2751489,0.0301318359375,,,
1332,nyc-1000,4.2168846,3.9529142,0.0301318359375,,,
1333,nyc-1000,1.8186376,1.6050124,0.0301318359375,,,
1334,nyc-1000,2.6277685,2.382588,0.0301318359375,,,
1335,nyc-1000,2.2161145,1.9932821,0.0301318359375,,,
1336,nyc-1000,3.036134,2.7458673,0.0301318359375,,,
1337,nyc-1000,2.2952852,2.0951564,0.0301318359375,,,
1338,nyc-1000,7.84724,7.5297194,0.0301318359375,,,
1339,nyc-1000,1.9568812,1.7260506,0.0301318359375,,,
1340,nyc-1000,3.1264272,2.8987412,0.0301318359375,,,
1341,nyc-1000,3.3418741,3.094273,0.0301318359375,,,
1342,nyc-1000,4.027646,3.7518992,0.0301318359375,,,
1343,nyc-1000,3.6964338,3.4083538,0.0301318359375,,,
1344,nyc-1000,4.1985483,3.8971431,0.0301318359375,,,
1345,nyc-1000,2.1099296,1.9207976,0.0301318359375,,,
1346,nyc-1000,4.1354914,3.8576372,0.0301318359375,,,
1347,nyc-1000,2.5409794,2.2176714,0.0301318359375,,,
1348,nyc-1000,4.406149,4.0648546,0.0301318359375,,,
1349,nyc-1000,2.844863,2.5804508,0.0301318359375,,,
1350,nyc-1000,4.4536414,4.210452,0.0301318359375,,,
1351,nyc-1000,2.2332978,1.9322218,0.0301318359375,,,
1352,nyc-1000,2.3418489,2.0910215,0.0301318359375,,,
1353,nyc-1000,2.183721,1.8560182,0.0301318359375,,,
1354,nyc-1000,2.1771483,1.9839855,0.0301318359375,,,
1355,nyc-1000,2.7044907,2.2821095,0.0301318359375,,,
1356,nyc-1000,2.3347607,2.1099558,0.0301318359375,,,
1357,nyc-1000,2.6769524,2.3400738,0.0301318359375,,,
1358,nyc-1000,2.0155764,1.7904974,0.0301318359375,,,
1359,nyc-1000,3.565447,3.2982163,0.0301318359375,,,
1360,nyc-1000,3.2558718,3.0205812,0.0301318359375,,,
1361,nyc-1000,2.8942895,2.6153817,0.0301318359375,,,
1362,nyc-1000,4.977408,4.697253,0.0301318359375,,,
1363,nyc-1000,3.522583,3.0272627,0.0301318359375,,,
1364,nyc-1000,3.0594916,2.6816318,0.0301318359375,,,
1365,nyc-1000,2.2540581,1.9809449,0.0301318359375,,,
1366,nyc-1000,4.170484,3.8524146,0.0301318359375,,,
1367,nyc-1000,1.6528274,1.4429309,0.0301318359375,,,
1368,nyc-1000,2.9786515,2.6333303,0.0301318359375,,,
1369,nyc-1000,2.9487958,2.733461,0.0301318359375,,,
1370,nyc-1000,1.6818315,1.4770017,0.0301318359375,,,
1371,nyc-1000,1.4650142,1.2337402,0.0301318359375,,,
1372,nyc-1000,3.3296313,2.8995976,0.0301318359375,,,
1373,nyc-1000,2.9187584,2.6789994,0.0301318359375,,,
1374,nyc-1000,4.8563037,4.5732803,0.0301318359375,,,
1375,nyc-1000,3.9018414,3.6594992,0.0301318359375,,,
1376,nyc-1000,2.1299,1.720437,0.0301318359375,,,
1377,nyc-1000,1.9479754,1.7351354,0.0301318359375,,,
1378,nyc-1000,1.8286991,1.5135258,0.0301318359375,,,
1379,nyc-1000,2.112884,1.8360783,0.0301318359375,,,
1380,nyc-1000,2.122569,1.9145126,0.0301318359375,,,
1381,nyc-1000,3.2741084,2.885222,0.0301318359375,,,
1382,nyc-1000,3.758563,3.3384116,0.0301318359375,,,
1383,nyc-1000,5.102542,4.7929173,0.0301318359375,,,
1384,nyc-1000,4.5133667,4.234873,0.0301318359375,,,
1385,nyc-1000,1.5957372,1.3496387,0.0301318359375,,,
1386,nyc-1000,3.6766381,3.4019418,0.0301318359375,,,
1387,nyc-1000,3.445244,3.174531,0.0301318359375,,,
1388,nyc-1000,6.6854725,6.2853622,0.0301318359375,,,
1389,nyc-1000,8.906511,8.228619,0.0301318359375,,,
1390,nyc-1000,2.4417176,1.9880525,0.0301318359375,,,
1391,nyc-1000,2.78861,2.4952765,0.0301318359375,,,
1392,nyc-1000,3.0760903,2.7919836,0.0301318359375,,,
1393,nyc-1000,3.50866,3.1493378,0.0301318359375,,,
1394,nyc-1000,2.3616126,1.9556392,0.0301318359375,,,
1395,nyc-1000,2.4770088,2.2325559,0.0301318359375,,,
1396,nyc-1000,3.6740556,3.3811803,0.0301318359375,,,
1397,nyc-1000,1.7098762,1.5041121,0.0301318359375,,,
1398,nyc-1000,1.8525248,1.5816741,0.0301318359375,,,
1399,nyc-1000,2.0758257,1.8399055,0.0301318359375,,,
1400,nyc-1000,3.7792823,3.4878187,0.029392647743225,,,
1401,nyc-1000,2.294776,2.0633788,0.029392647743225,,,
1402,nyc-1000,7.450815,7.0767937,0.029392647743225,,,
1403,nyc-1000,2.2900486,1.942597,0.029392647743225,,,
1404,nyc-1000,5.6455097,5.3909626,0.029392647743225,,,
1405,nyc-1000,5.7597084,5.3574343,0.029392647743225,,,
1406,nyc-1000,3.00133,2.7340064,0.029392647743225,,,
1407,nyc-1000,2.07953,1.8221719,0.029392647743225,,,
1408,nyc-1000,2.4031653,2.1131523,0.029392647743225,,,
1409,nyc-1000,4.450321,4.189491,0.029392647743225,,,
1410,nyc-1000,2.0317636,1.7082602,0.029392647743225,,,
1411,nyc-1000,2.6505961,2.3495107,0.029392647743225,,,
1412,nyc-1000,4.8803396,4.608684,0.029392647743225,,,
1413,nyc-1000,6.289105,5.75793,0.029392647743225,,,
1414,nyc-1000,3.3437104,3.130731,0.029392647743225,,,
1415,nyc-1000,2.5177429,2.3408089,0.029392647743225,,,
1416,nyc-1000,2.6122031,2.3286362,0.029392647743225,,,
1417,nyc-1000,1.4374418,1.2444153,0.029392647743225,,,
1418,nyc-1000,3.3371322,2.7620718,0.029392647743225,,,
1419,nyc-1000,3.868369,3.4838228,0.029392647743225,,,
1420,nyc-1000,2.7690492,2.5141757,0.029392647743225,,,
1421,nyc-1000,5.834964,5.5505314,0.029392647743225,,,
1422,nyc-1000,1.8238313,1.5080609,0.029392647743225,,,
1423,nyc-1000,2.0450711,1.682035,0.029392647743225,,,
1424,nyc-1000,5.702632,5.4569745,0.029392647743225,,,
1425,nyc-1000,2.3113995,2.0139418,0.029392647743225,,,
1426,nyc-1000,1.662318,1.436858,0.029392647743225,,,
1427,nyc-1000,1.9906545,1.7918448,0.029392647743225,,,
1428,nyc-1000,3.4488084,3.2550445,0.029392647743225,,,
1429,nyc-1000,1.4825451,1.2501934,0.029392647743225,,,
1430,nyc-1000,1.7735472,1.5396736,0.029392647743225,,,
1431,nyc-1000,1.8686235,1.6054513,0.029392647743225,,,
1432,nyc-1000,1.9234939,1.6416024,0.029392647743225,,,
1433,nyc-1000,3.3798676,3.1831703,0.029392647743225,,,
1434,nyc-1000,3.1866374,2.9161477,0.029392647743225,,,
1435,nyc-1000,2.5926347,2.4123063,0.029392647743225,,,
1436,nyc-1000,4.0578637,3.84164,0.029392647743225,,,
1437,nyc-1000,4.461296,4.1979427,0.029392647743225,,,
1438,nyc-1000,4.444829,4.1070156,0.029392647743225,,,
1439,nyc-1000,4.637319,4.380938,0.029392647743225,,,
1440,nyc-1000,2.2345886,1.8948855,0.029392647743225,,,
1441,nyc-1000,1.9738948,1.6885905,0.029392647743225,,,
1442,nyc-1000,2.377981,2.0477712,0.029392647743225,,,
1443,nyc-1000,3.3467498,3.024869,0.029392647743225,,,
1444,nyc-1000,1.8758438,1.5969518,0.029392647743225,,,
1445,nyc-1000,1.7061536,1.5134838,0.029392647743225,,,
1446,nyc-1000,3.0926495,2.7783568,0.029392647743225,,,
1447,nyc-1000,3.8810194,3.5381465,0.029392647743225,,,
1448,nyc-1000,3.2393858,3.0036523,0.029392647743225,,,
1449,nyc-1000,2.3258266,2.117752,0.029392647743225,,,
1450,nyc-1000,2.0812864,1.7238845,0.029392647743225,,,
1451,nyc-1000,2.8393564,2.5805764,0.029392647743225,,,
1452,nyc-1000,2.67445,2.4831536,0.029392647743225,,,
1453,nyc-1000,2.114832,1.8147275,0.029392647743225,,,
1454,nyc-1000,3.2394056,3.0054564,0.029392647743225,,,
1455,nyc-1000,3.243026,2.9637077,0.029392647743225,,,
1456,nyc-1000,4.521848,4.2979636,0.029392647743225,,,
1457,nyc-1000,2.3219223,2.0361814,0.029392647743225,,,
1458,nyc-1000,2.3907604,1.9494843,0.029392647743225,,,
1459,nyc-1000,3.0396905,2.685495,0.029392647743225,,,
1460,nyc-1000,1.6941013,1.5001713,0.029392647743225,,,
1461,nyc-1000,2.3549023,2.097645,0.029392647743225,,,
1462,nyc-1000,2.151139,1.7626673,0.029392647743225,,,
1463,nyc-1000,2.481638,2.2515728,0.029392647743225,,,
1464,nyc-1000,2.1555655,1.8843484,0.029392647743225,,,
1465,nyc-1000,2.7223597,2.5041177,0.029392647743225,,,
1466,nyc-1000,1.5834502,1.3682538,0.029392647743225,,,
1467,nyc-1000,1.8257024,1.5669856,0.029392647743225,,,
1468,nyc-1000,1.8151973,1.5694145,0.029392647743225,,,
1469,nyc-1000,2.7896476,2.5312834,0.029392647743225,,,
1470,nyc-1000,2.5285916,2.0761118,0.029392647743225,,,
1471,nyc-1000,2.6636097,2.1453972,0.029392647743225,,,
1472,nyc-1000,2.821648,2.4979787,0.029392647743225,,,
1473,nyc-1000,5.3112774,4.8570237,0.029392647743225,,,
1474,nyc-1000,4.0990524,3.6315107,0.029392647743225,,,
1475,nyc-1000,2.5905914,2.0884218,0.029392647743225,,,
1476,nyc-1000,3.582073,3.306716,0.029392647743225,,,
1477,nyc-1000,5.07075,4.690487,0.029392647743225,,,
1478,nyc-1000,3.2262855,2.947435,0.029392647743225,,,
1479,nyc-1000,1.840019,1.595347,0.029392647743225,,,
1480,nyc-1000,2.3147535,2.0711668,0.029392647743225,,,
1481,nyc-1000,2.1529255,1.6291821,0.029392647743225,,,
1482,nyc-1000,3.3922143,3.044139,0.029392647743225,,,
1483,nyc-1000,4.2207584,3.8317237,0.029392647743225,,,
1484,nyc-1000,2.3232145,2.113423,0.029392647743225,,,
1485,nyc-1000,2.916253,2.6553485,0.029392647743225,,,
1486,nyc-1000,4.9640255,4.475909,0.029392647743225,,,
1487,nyc-1000,2.4042695,2.1751757,0.029392647743225,,,
1488,nyc-1000,7.4521685,7.0063343,0.029392647743225,,,
1489,nyc-1000,2.209478,1.8859304,0.029392647743225,,,
1490,nyc-1000,2.4754548,2.2212994,0.029392647743225,,,
1491,nyc-1000,2.2000747,1.9561315,0.029392647743225,,,
1492,nyc-1000,1.7400539,1.4582633,0.029392647743225,,,
1493,nyc-1000,5.0341873,4.752717,0.029392647743225,,,
1494,nyc-1000,2.4633837,2.2470634,0.029392647743225,,,
1495,nyc-1000,1.8269312,1.5441709,0.029392647743225,,,
1496,nyc-1000,2.165932,1.9040576,0.029392647743225,,,
1497,nyc-1000,6.000822,5.57802,0.029392647743225,,,
1498,nyc-1000,4.1555924,3.520166,0.029392647743225,,,
1499,nyc-1000,2.6777277,2.4413388,0.029392647743225,,,
1500,nyc-1000,2.3958454,2.1739004,0.031606442928314,,,
1501,nyc-1000,4.861392,4.533183,0.031606442928314,,,
1502,nyc-1000,2.2466748,2.0021758,0.031606442928314,,,
1503,nyc-1000,2.8675401,2.421066,0.031606442928314,,,
1504,nyc-1000,4.7970533,4.238656,0.031606442928314,,,
1505,nyc-1000,2.6937513,2.232823,0.031606442928314,,,
1506,nyc-1000,1.6882565,1.4723142,0.031606442928314,,,
1507,nyc-1000,2.0612059,1.8841298,0.031606442928314,,,
1508,nyc-1000,2.5511835,2.2314537,0.031606442928314,,,
1509,nyc-1000,5.5456667,5.2391353,0.031606442928314,,,
1510,nyc-1000,1.982507,1.7559938,0.031606442928314,,,
1511,nyc-1000,1.7805266,1.6233437,0.031606442928314,,,
1512,nyc-1000,4.1133723,3.8831112,0.031606442928314,,,
1513,nyc-1000,2.3847642,2.074334,0.031606442928314,,,
1514,nyc-1000,3.625201,3.301394,0.031606442928314,,,
1515,nyc-1000,3.253306,3.050277,0.031606442928314,,,
1516,nyc-1000,2.9687595,2.7235541,0.031606442928314,,,
1517,nyc-1000,4.4706364,4.0906744,0.031606442928314,,,
1518,nyc-1000,2.0507083,1.7840741,0.031606442928314,,,
1519,nyc-1000,1.5398785,1.3242639,0.031606442928314,,,
1520,nyc-1000,3.751524,3.5231233,0.031606442928314,,,
1521,nyc-1000,2.0663772,1.7449248,0.031606442928314,,,
1522,nyc-1000,2.21193,1.9274923,0.031606442928314,,,
1523,nyc-1000,1.9187536,1.6551924,0.031606442928314,,,
1524,nyc-1000,2.422874,2.0795057,0.031606442928314,,,
1525,nyc-1000,2.2086544,1.808377,0.031606442928314,,,
1526,nyc-1000,3.19805,3.0569053,0.031606442928314,,,
1527,nyc-1000,6.318989,6.051908,0.031606442928314,,,
1528,nyc-1000,5.593896,5.0562553,0.031606442928314,,,
1529,nyc-1000,3.2784271,2.9118834,0.031606442928314,,,
1530,nyc-1000,2.7289627,2.357051,0.031606442928314,,,
1531,nyc-1000,1.9229789,1.6498067,0.031606442928314,,,
1532,nyc-1000,3.7067726,3.4660501,0.031606442928314,,,
1533,nyc-1000,1.909344,1.6286217,0.031606442928314,,,
1534,nyc-1000,1.6685777,1.4505588,0.031606442928314,,,
1535,nyc-1000,1.7084041,1.4578326,0.031606442928314,,,
1536,nyc-1000,3.7941353,3.5469284,0.031606442928314,,,
1537,nyc-1000,2.1945372,1.8740476,0.031606442928314,,,
1538,nyc-1000,2.521662,2.2224784,0.031606442928314,,,
1539,nyc-1000,2.2632997,2.0031407,0.031606442928314,,,
1540,nyc-1000,1.8268607,1.5868003,0.031606442928314,,,
1541,nyc-1000,2.4893765,2.088211,0.031606442928314,,,
1542,nyc-1000,5.1218443,4.869656,0.031606442928314,,,
1543,nyc-1000,1.9822221,1.7427583,0.031606442928314,,,
1544,nyc-1000,5.5421076,5.320443,0.031606442928314,,,
1545,nyc-1000,2.2083206,2.022275,0.031606442928314,,,
1546,nyc-1000,4.6510615,4.403926,0.031606442928314,,,
1547,nyc-1000,1.8644091,1.5798941,0.031606442928314,,,
1548,nyc-1000,2.5687752,2.1573424,0.031606442928314,,,
1549,nyc-1000,1.8121755,1.5421947,0.031606442928314,,,
1550,nyc-1000,2.8392243,2.6159058,0.031606442928314,,,
1551,nyc-1000,1.7998655,1.5932782,0.031606442928314,,,
1552,nyc-1000,2.3477998,2.0788994,0.031606442928314,,,
1553,nyc-1000,3.7630353,3.4008157,0.031606442928314,,,
1554,nyc-1000,2.1433983,1.9596633,0.031606442928314,,,
1555,nyc-1000,3.58244,3.1068702,0.031606442928314,,,
1556,nyc-1000,3.616916,3.1627975,0.031606442928314,,,
1557,nyc-1000,1.6555709,1.3869264,0.031606442928314,,,
1558,nyc-1000,2.0936646,1.8831846,0.031606442928314,,,
1559,nyc-1000,2.1693234,1.7418693,0.031606442928314,,,
1560,nyc-1000,2.583595,2.325757,0.031606442928314,,,
1561,nyc-1000,2.9330554,2.5813038,0.031606442928314,,,
1562,nyc-1000,4.4820805,4.223609,0.031606442928314,,,
1563,nyc-1000,5.6820073,5.4000397,0.031606442928314,,,
1564,nyc-1000,3.3573494,3.0864782,0.031606442928314,,,
1565,nyc-1000,2.951056,2.7490852,0.031606442928314,,,
1566,nyc-1000,1.8330134,1.5822719,0.031606442928314,,,
1567,nyc-1000,2.3448591,2.1155384,0.031606442928314,,,
1568,nyc-1000,4.158824,3.777502,0.031606442928314,,,
1569,nyc-1000,1.8787112,1.6254134,0.031606442928314,,,
1570,nyc-1000,2.7258594,2.3394399,0.031606442928314,,,
1571,nyc-1000,2.835131,2.5365934,0.031606442928314,,,
1572,nyc-1000,3.1120396,2.9053893,0.031606442928314,,,
1573,nyc-1000,3.8038497,3.5303178,0.031606442928314,,,
1574,nyc-1000,2.7812285,2.564192,0.031606442928314,,,
1575,nyc-1000,2.2350016,2.0426102,0.031606442928314,,,
1576,nyc-1000,2.2277284,1.9544787,0.031606442928314,,,
1577,nyc-1000,2.256035,1.9377375,0.031606442928314,,,
1578,nyc-1000,2.004167,1.7644776,0.031606442928314,,,
1579,nyc-1000,4.8092756,4.5234222,0.031606442928314,,,
1580,nyc-1000,8.548046,8.175856,0.031606442928314,,,
1581,nyc-1000,4.116812,3.9040804,0.031606442928314,,,
1582,nyc-1000,1.9940397,1.6397457,0.031606442928314,,,
1583,nyc-1000,4.217986,3.9922185,0.031606442928314,,,
1584,nyc-1000,2.0046234,1.7883236,0.031606442928314,,,
1585,nyc-1000,1.5980504,1.3765993,0.031606442928314,,,
1586,nyc-1000,1.5572958,1.3592455,0.031606442928314,,,
1587,nyc-1000,3.7765298,3.5135562,0.031606442928314,,,
1588,nyc-1000,2.4840136,2.229177,0.031606442928314,,,
1589,nyc-1000,2.5152824,2.3089442,0.031606442928314,,,
1590,nyc-1000,3.7379932,3.4275334,0.031606442928314,,,
1591,nyc-1000,3.8337488,3.5378923,0.031606442928314,,,
1592,nyc-1000,4.0184855,3.7990918,0.031606442928314,,,
1593,nyc-1000,1.9057243,1.6479421,0.031606442928314,,,
1594,nyc-1000,3.945968,3.6473663,0.031606442928314,,,
1595,nyc-1000,2.1593146,1.7761271,0.031606442928314,,,
1596,nyc-1000,2.0812411,1.8741893,0.031606442928314,,,
1597,nyc-1000,2.8131046,2.5334911,0.031606442928314,,,
1598,nyc-1000,3.2703,3.0310874,0.031606442928314,,,
1599,nyc-1000,1.7856791,1.540012,0.031606442928314,,,
1600,nyc-1000,4.62348,4.3066797,0.038429713249207,,,
1601,nyc-1000,2.6865196,2.4182563,0.038429713249207,,,
1602,nyc-1000,5.1615515,4.8694177,0.038429713249207,,,
1603,nyc-1000,2.9163094,2.4998202,0.038429713249207,,,
1604,nyc-1000,2.818963,2.6150389,0.038429713249207,,,
1605,nyc-1000,3.1360106,2.8475995,0.038429713249207,,,
1606,nyc-1000,1.9599664,1.7500434,0.038429713249207,,,
1607,nyc-1000,3.283834,2.8966098,0.038429713249207,,,
1608,nyc-1000,2.0776136,1.7377241,0.038429713249207,,,
1609,nyc-1000,2.8321934,2.58911,0.038429713249207,,,
1610,nyc-1000,3.0508347,2.7584336,0.038429713249207,,,
1611,nyc-1000,1.9966278,1.7757155,0.038429713249207,,,
1612,nyc-1000,6.0898952,5.7335873,0.038429713249207,,,
1613,nyc-1000,3.6802826,3.397484,0.038429713249207,,,
1614,nyc-1000,2.0752225,1.6628618,0.038429713249207,,,
1615,nyc-1000,2.8002007,2.5236948,0.038429713249207,,,
1616,nyc-1000,2.0050678,1.756887,0.038429713249207,,,
1617,nyc-1000,3.032712,2.7824817,0.038429713249207,,,
1618,nyc-1000,1.9287715,1.5563809,0.038429713249207,,,
1619,nyc-1000,2.6828787,2.3829868,0.038429713249207,,,
1620,nyc-1000,2.3024774,1.9696023,0.038429713249207,,,
1621,nyc-1000,2.9060926,2.6383448,0.038429713249207,,,
1622,nyc-1000,3.934956,3.2884548,0.038429713249207,,,
1623,nyc-1000,3.9759429,3.7121994,0.038429713249207,,,
1624,nyc-1000,3.2461176,2.9858894,0.038429713249207,,,
1625,nyc-1000,2.1872792,1.9006486,0.038429713249207,,,
1626,nyc-1000,2.927851,2.6658044,0.038429713249207,,,
1627,nyc-1000,2.5057526,2.2154849,0.038429713249207,,,
1628,nyc-1000,2.3771577,2.0883965,0.038429713249207,,,
1629,nyc-1000,2.2719138,1.9866258,0.038429713249207,,,
1630,nyc-1000,4.4628534,4.1872168,0.038429713249207,,,
1631,nyc-1000,2.4728346,2.2204552,0.038429713249207,,,
1632,nyc-1000,2.1272516,1.919565,0.038429713249207,,,
1633,nyc-1000,1.8235524,1.6405575,0.038429713249207,,,
1634,nyc-1000,2.433648,2.0611854,0.038429713249207,,,
1635,nyc-1000,2.9786358,2.5924325,0.038429713249207,,,
1636,nyc-1000,3.4829662,3.253355,0.038429713249207,,,
1637,nyc-1000,2.310299,2.1049252,0.038429713249207,,,
1638,nyc-1000,3.2447639,3.013549,0.038429713249207,,,
1639,nyc-1000,1.527653,1.3248317,0.038429713249207,,,
1640,nyc-1000,2.5910454,2.4152603,0.038429713249207,,,
1641,nyc-1000,2.407825,2.1503062,0.038429713249207,,,
1642,nyc-1000,2.891438,2.6736913,0.038429713249207,,,
1643,nyc-1000,2.5730934,2.2571194,0.038429713249207,,,
1644,nyc-1000,2.5265863,2.2461028,0.038429713249207,,,
1645,nyc-1000,3.0997982,2.849221,0.038429713249207,,,
1646,nyc-1000,2.080468,1.7356013,0.038429713249207,,,
1647,nyc-1000,3.9056623,3.4936624,0.038429713249207,,,
1648,nyc-1000,2.000894,1.7641091,0.038429713249207,,,
1649,nyc-1000,2.799934,2.6225271,0.038429713249207,,,
1650,nyc-1000,1.7925005,1.5630665,0.038429713249207,,,
1651,nyc-1000,3.808361,3.5087528,0.038429713249207,,,
1652,nyc-1000,2.815494,2.621519,0.038429713249207,,,
1653,nyc-1000,3.0140064,2.8182383,0.038429713249207,,,
1654,nyc-1000,4.2573657,3.9808547,0.038429713249207,,,
1655,nyc-1000,2.5657706,2.2464294,0.038429713249207,,,
1656,nyc-1000,2.865935,2.5373864,0.038429713249207,,,
1657,nyc-1000,2.9215038,2.4854784,0.038429713249207,,,
1658,nyc-1000,4.772137,4.517659,0.038429713249207,,,
1659,nyc-1000,6.4443808,6.059612,0.038429713249207,,,
1660,nyc-1000,3.5155187,3.2302032,0.038429713249207,,,
1661,nyc-1000,2.832133,2.6563087,0.038429713249207,,,
1662,nyc-1000,5.159154,4.7623987,0.038429713249207,,,
1663,nyc-1000,2.7932389,2.4075851,0.038429713249207,,,
1664,nyc-1000,4.3143806,4.0663404,0.038429713249207,,,
1665,nyc-1000,2.8151035,2.5418015,0.038429713249207,,,
1666,nyc-1000,3.8051758,3.1633606,0.038429713249207,,,
1667,nyc-1000,6.7651596,6.3232045,0.038429713249207,,,
1668,nyc-1000,4.168296,3.7252884,0.038429713249207,,,
1669,nyc-1000,3.4682975,3.263541,0.038429713249207,,,
1670,nyc-1000,2.3313594,2.0495162,0.038429713249207,,,
1671,nyc-1000,3.1893706,2.796072,0.038429713249207,,,
1672,nyc-1000,3.2226682,2.9638953,0.038429713249207,,,
1673,nyc-1000,3.3979383,3.127087,0.038429713249207,,,
1674,nyc-1000,3.2434752,2.9826598,0.038429713249207,,,
1675,nyc-1000,6.189351,5.825622,0.038429713249207,,,
1676,nyc-1000,4.460039,4.1907935,0.038429713249207,,,
1677,nyc-1000,3.3828783,3.1589305,0.038429713249207,,,
1678,nyc-1000,2.4164858,2.1985886,0.038429713249207,,,
1679,nyc-1000,2.3250723,2.1242921,0.038429713249207,,,
1680,nyc-1000,3.9818602,3.6845102,0.038429713249207,,,
1681,nyc-1000,5.909689,5.6513143,0.038429713249207,,,
1682,nyc-1000,3.09699,2.8444767,0.038429713249207,,,
1683,nyc-1000,1.6201599,1.4019275,0.038429713249207,,,
1684,nyc-1000,3.3313665,3.0479414,0.038429713249207,,,
1685,nyc-1000,4.253519,3.803648,0.038429713249207,,,
1686,nyc-1000,4.556423,4.249382,0.038429713249207,,,
1687,nyc-1000,2.6308026,2.3388143,0.038429713249207,,,
1688,nyc-1000,2.7219448,2.3603013,0.038429713249207,,,
1689,nyc-1000,2.240027,1.9709325,0.038429713249207,,,
1690,nyc-1000,2.2025833,1.9383129,0.038429713249207,,,
1691,nyc-1000,3.0366914,2.7636557,0.038429713249207,,,
1692,nyc-1000,3.361937,3.0856805,0.038429713249207,,,
1693,nyc-1000,2.9831157,2.6517115,0.038429713249207,,,
1694,nyc-1000,1.973762,1.6090647,0.038429713249207,,,
1695,nyc-1000,2.6768918,2.4313447,0.038429713249207,,,
1696,nyc-1000,5.6807714,5.2347107,0.038429713249207,,,
1697,nyc-1000,2.0589612,1.8847513,0.038429713249207,,,
1698,nyc-1000,2.4674964,2.210922,0.038429713249207,,,
1699,nyc-1000,2.5901458,2.3595178,0.038429713249207,,,
1700,nyc-1000,2.38976,2.166278,0.030800518989563,,,
1701,nyc-1000,3.522952,3.2916033,0.030800518989563,,,
1702,nyc-1000,2.5409665,2.185069,0.030800518989563,,,
1703,nyc-1000,3.4547327,3.2011561,0.030800518989563,,,
1704,nyc-1000,2.8601408,2.4446492,0.030800518989563,,,
1705,nyc-1000,2.8697467,2.4446223,0.030800518989563,,,
1706,nyc-1000,2.0853796,1.8327664,0.030800518989563,,,
1707,nyc-1000,2.1973004,1.8840928,0.030800518989563,,,
1708,nyc-1000,2.6311772,2.2568836,0.030800518989563,,,
1709,nyc-1000,2.8136306,2.6522274,0.030800518989563,,,
1710,nyc-1000,2.3494961,2.0746639,0.030800518989563,,,
1711,nyc-1000,1.8701674,1.5961695,0.030800518989563,,,
1712,nyc-1000,2.4230752,2.254327,0.030800518989563,,,
1713,nyc-1000,4.9834814,4.687849,0.030800518989563,,,
1714,nyc-1000,2.334072,2.089318,0.030800518989563,,,
1715,nyc-1000,2.2688355,1.8322957,0.030800518989563,,,
1716,nyc-1000,2.04852,1.7254441,0.030800518989563,,,
1717,nyc-1000,2.5986638,2.322717,0.030800518989563,,,
1718,nyc-1000,3.0188658,2.7719445,0.030800518989563,,,
1719,nyc-1000,2.3499734,2.1362052,0.030800518989563,,,
1720,nyc-1000,2.8387308,2.5516574,0.030800518989563,,,
1721,nyc-1000,4.463358,4.2206993,0.030800518989563,,,
1722,nyc-1000,4.62074,4.319145,0.030800518989563,,,
1723,nyc-1000,1.8364315,1.6478357,0.030800518989563,,,
1724,nyc-1000,3.0182111,2.5016816,0.030800518989563,,,
1725,nyc-1000,3.154553,2.7079015,0.030800518989563,,,
1726,nyc-1000,4.625537,4.1239495,0.030800518989563,,,
1727,nyc-1000,3.7940228,3.5420256,0.030800518989563,,,
1728,nyc-1000,6.169369,5.9205184,0.030800518989563,,,
1729,nyc-1000,3.3312752,3.0764952,0.030800518989563,,,
1730,nyc-1000,1.8419385,1.594093,0.030800518989563,,,
1731,nyc-1000,5.119935,4.828844,0.030800518989563,,,
1732,nyc-1000,2.1545439,1.8327864,0.030800518989563,,,
1733,nyc-1000,2.0935013,1.8250232,0.030800518989563,,,
1734,nyc-1000,2.9973404,2.7359343,0.030800518989563,,,
1735,nyc-1000,5.339794,5.0453343,0.030800518989563,,,
1736,nyc-1000,3.0558677,2.6175299,0.030800518989563,,,
1737,nyc-1000,2.2312956,2.0297086,0.030800518989563,,,
1738,nyc-1000,3.0540168,2.7520008,0.030800518989563,,,
1739,nyc-1000,1.9047692,1.6220803,0.030800518989563,,,
1740,nyc-1000,4.958453,4.713548,0.030800518989563,,,
1741,nyc-1000,2.8920624,2.6614308,0.030800518989563,,,
1742,nyc-1000,4.352758,4.116437,0.030800518989563,,,
1743,nyc-1000,2.1566508,1.7907983,0.030800518989563,,,
1744,nyc-1000,2.8151445,2.589659,0.030800518989563,,,
1745,nyc-1000,3.731553,3.4247937,0.030800518989563,,,
