Test Instance,Graph,Flow Cost,Dual Cost,Time (sec)
232,nyc-1000,3.1930437,2.7725132,0.04876915216445923
233,nyc-1000,5.5032287,4.963602,0.04876915216445923
234,nyc-1000,4.0245028,3.5794654,0.04876915216445923
235,nyc-1000,4.3923106,3.981907,0.04876915216445923
236,nyc-1000,2.6197562,2.050602,0.04876915216445923
237,nyc-1000,2.4013822,1.9593722,0.04876915216445923
238,nyc-1000,2.3036716,1.9627895,0.04876915216445923
239,nyc-1000,2.2588317,1.937396,0.04876915216445923
240,nyc-1000,2.6069431,2.1120386,0.04876915216445923
241,nyc-1000,3.942635,3.5708327,0.04876915216445923
242,nyc-1000,3.3713915,3.0525098,0.04876915216445923
243,nyc-1000,2.1830063,1.7395668,0.04876915216445923
244,nyc-1000,2.4792452,1.8584375,0.04876915216445923
245,nyc-1000,2.5670342,2.1417906,0.04876915216445923
246,nyc-1000,2.170049,1.8108051,0.04876915216445923
247,nyc-1000,4.4063377,4.0004554,0.04876915216445923
248,nyc-1000,2.1344938,1.7606235,0.04876915216445923
249,nyc-1000,2.9564414,2.348297,0.04876915216445923
250,nyc-1000,3.8975186,3.3011146,0.04876915216445923
251,nyc-1000,2.634852,2.3549385,0.04876915216445923
252,nyc-1000,4.3826914,3.907764,0.04876915216445923
253,nyc-1000,2.2807276,1.9942515,0.04876915216445923
254,nyc-1000,1.6812358,1.320518,0.04876915216445923
255,nyc-1000,1.8801794,1.4807332,0.04876915216445923
256,nyc-1000,2.5714283,2.0560226,0.04876915216445923
257,nyc-1000,2.2797508,1.9824619,0.04876915216445923
258,nyc-1000,2.4797678,2.0171235,0.04876915216445923
259,nyc-1000,3.4603443,3.095491,0.04876915216445923
260,nyc-1000,2.3747911,2.1646276,0.04876915216445923
261,nyc-1000,2.0920448,1.8658725,0.04876915216445923
262,nyc-1000,2.8236609,2.5871391,0.04876915216445923
263,nyc-1000,4.795326,4.3728657,0.04876915216445923
264,nyc-1000,3.4033039,2.7314587,0.04876915216445923
265,nyc-1000,1.7523828,1.3488164,0.04876915216445923
266,nyc-1000,1.9592581,1.5562718,0.04876915216445923
267,nyc-1000,2.8967242,2.6129036,0.04876915216445923
268,nyc-1000,3.8675504,3.3481395,0.04876915216445923
269,nyc-1000,4.4789615,4.0377874,0.04876915216445923
270,nyc-1000,5.7521496,5.3123994,0.04876915216445923
271,nyc-1000,3.5874333,3.3482194,0.04876915216445923
272,nyc-1000,3.4928901,2.9409297,0.04876915216445923
273,nyc-1000,3.6262221,3.3451335,0.04876915216445923
274,nyc-1000,1.9914204,1.625689,0.04876915216445923
275,nyc-1000,3.6978571,3.103717,0.04876915216445923
276,nyc-1000,2.155916,1.3869758,0.04876915216445923
277,nyc-1000,3.3065677,2.763837,0.04876915216445923
278,nyc-1000,2.4337764,2.1046505,0.04876915216445923
279,nyc-1000,2.268493,1.9669323,0.04876915216445923
280,nyc-1000,1.9287261,1.5917045,0.04876915216445923
281,nyc-1000,2.825622,2.5638442,0.04876915216445923
282,nyc-1000,2.6217036,2.2980578,0.04876915216445923
283,nyc-1000,3.6305313,3.1277628,0.04876915216445923
284,nyc-1000,2.8123615,2.5078912,0.04876915216445923
285,nyc-1000,2.7993164,2.5099761,0.04876915216445923
286,nyc-1000,3.6962986,3.2323234,0.04876915216445923
287,nyc-1000,1.6621537,1.2469794,0.04876915216445923
288,nyc-1000,1.8550932,1.4377364,0.04876915216445923
289,nyc-1000,2.784673,2.4363875,0.04876915216445923
290,nyc-1000,2.7518659,2.3364978,0.04876915216445923
291,nyc-1000,2.5676947,2.192032,0.04876915216445923
292,nyc-1000,2.3718429,1.9736927,0.04876915216445923
293,nyc-1000,2.0487425,1.7054386,0.04876915216445923
294,nyc-1000,4.7608285,4.297036,0.04876915216445923
295,nyc-1000,3.9519804,3.5496776,0.04876915216445923
296,nyc-1000,2.6654267,2.3803654,0.04876915216445923
297,nyc-1000,2.4244359,2.0992122,0.04876915216445923
298,nyc-1000,2.5426402,1.9256129,0.04876915216445923
299,nyc-1000,2.0849671,1.7609422,0.04876915216445923
300,nyc-1000,2.9150457,2.6394126,0.04805075883865356
301,nyc-1000,3.0939121,2.8595161,0.04805075883865356
302,nyc-1000,1.9458241,1.4551299,0.04805075883865356
303,nyc-1000,2.8170195,2.4511013,0.04805075883865356
304,nyc-1000,4.436368,4.043358,0.04805075883865356
305,nyc-1000,3.426795,3.006795,0.04805075883865356
306,nyc-1000,2.439598,2.1873865,0.04805075883865356
307,nyc-1000,2.1487238,1.8223422,0.04805075883865356
308,nyc-1000,2.6642072,2.1479144,0.04805075883865356
309,nyc-1000,2.359733,2.0024905,0.04805075883865356
310,nyc-1000,2.2338183,1.6541345,0.04805075883865356
311,nyc-1000,2.7430296,2.5197861,0.04805075883865356
312,nyc-1000,2.1384404,1.6870294,0.04805075883865356
313,nyc-1000,2.8070474,2.3587694,0.04805075883865356
314,nyc-1000,1.9400873,1.6442597,0.04805075883865356
315,nyc-1000,3.1882954,2.884399,0.04805075883865356
316,nyc-1000,2.2995846,1.9492128,0.04805075883865356
317,nyc-1000,3.3757334,3.022357,0.04805075883865356
318,nyc-1000,3.633158,3.2868304,0.04805075883865356
319,nyc-1000,3.3543122,2.9933186,0.04805075883865356
320,nyc-1000,2.985621,2.5651746,0.04805075883865356
321,nyc-1000,2.7347045,2.2888725,0.04805075883865356
322,nyc-1000,3.0951319,2.3503125,0.04805075883865356
323,nyc-1000,1.8797371,1.5320929,0.04805075883865356
324,nyc-1000,2.955365,2.6388617,0.04805075883865356
325,nyc-1000,2.3769166,1.9728004,0.04805075883865356
326,nyc-1000,2.1841607,1.673212,0.04805075883865356
327,nyc-1000,3.2859278,2.8981593,0.04805075883865356
328,nyc-1000,2.5230818,2.0964727,0.04805075883865356
329,nyc-1000,3.4139526,2.9045544,0.04805075883865356
330,nyc-1000,7.252305,6.655614,0.04805075883865356
331,nyc-1000,4.133199,3.7367864,0.04805075883865356
332,nyc-1000,1.767863,1.5582333,0.04805075883865356
333,nyc-1000,1.873265,1.5369656,0.04805075883865356
334,nyc-1000,3.113946,2.6502588,0.04805075883865356
335,nyc-1000,2.7474828,2.3598406,0.04805075883865356
336,nyc-1000,5.3420105,4.552751,0.04805075883865356
337,nyc-1000,2.8614755,2.5497117,0.04805075883865356
338,nyc-1000,5.392393,4.919237,0.04805075883865356
339,nyc-1000,3.7061229,2.952343,0.04805075883865356
340,nyc-1000,1.8180268,1.4619396,0.04805075883865356
341,nyc-1000,4.0163574,3.6913805,0.04805075883865356
342,nyc-1000,2.3991032,2.1159313,0.04805075883865356
343,nyc-1000,3.0083833,2.720487,0.04805075883865356
344,nyc-1000,5.7161484,5.244669,0.04805075883865356
345,nyc-1000,2.1588748,1.8600714,0.04805075883865356
346,nyc-1000,3.4357643,3.073008,0.04805075883865356
347,nyc-1000,2.8638172,2.090217,0.04805075883865356
348,nyc-1000,5.0561213,4.713251,0.04805075883865356
349,nyc-1000,2.5909166,1.9973261,0.04805075883865356
350,nyc-1000,3.4275923,2.554206,0.04805075883865356
351,nyc-1000,1.7617841,1.4525785,0.04805075883865356
352,nyc-1000,2.8028617,2.486007,0.04805075883865356
353,nyc-1000,3.2204957,2.8611145,0.04805075883865356
354,nyc-1000,4.0860777,3.5369577,0.04805075883865356
355,nyc-1000,3.0938451,2.4292514,0.04805075883865356
356,nyc-1000,2.3174024,1.8802795,0.04805075883865356
357,nyc-1000,5.072972,4.7263794,0.04805075883865356
358,nyc-1000,1.9052595,1.611056,0.04805075883865356
359,nyc-1000,3.3145716,2.8632061,0.04805075883865356
360,nyc-1000,1.5617857,1.2020309,0.04805075883865356
361,nyc-1000,3.5819755,2.8090234,0.04805075883865356
362,nyc-1000,3.438871,3.1382356,0.04805075883865356
363,nyc-1000,2.430172,2.1019857,0.04805075883865356
364,nyc-1000,2.5007782,2.1327534,0.04805075883865356
365,nyc-1000,4.3169775,3.917502,0.04805075883865356
366,nyc-1000,2.9450316,2.5901642,0.04805075883865356
367,nyc-1000,5.8369265,5.3326445,0.04805075883865356
368,nyc-1000,3.166909,2.7893097,0.04805075883865356
369,nyc-1000,3.0801916,2.7479367,0.04805075883865356
370,nyc-1000,2.7887478,2.3450441,0.04805075883865356
371,nyc-1000,2.1875596,1.7659987,0.04805075883865356
372,nyc-1000,5.3044033,4.6636167,0.04805075883865356
373,nyc-1000,2.4876666,1.9966202,0.04805075883865356
374,nyc-1000,5.3524246,4.894249,0.04805075883865356
375,nyc-1000,3.9817476,3.5120506,0.04805075883865356
376,nyc-1000,3.6368144,3.2809918,0.04805075883865356
377,nyc-1000,2.5254235,2.1645994,0.04805075883865356
378,nyc-1000,2.5681934,2.0476034,0.04805075883865356
379,nyc-1000,2.3027644,1.867389,0.04805075883865356
380,nyc-1000,3.5477076,3.2849903,0.04805075883865356
381,nyc-1000,2.1248841,1.6387904,0.04805075883865356
382,nyc-1000,2.613712,2.2980478,0.04805075883865356
383,nyc-1000,3.5436769,3.1525378,0.04805075883865356
384,nyc-1000,2.6783888,2.227395,0.04805075883865356
385,nyc-1000,4.683745,4.1407723,0.04805075883865356
386,nyc-1000,1.7237896,1.4140792,0.04805075883865356
387,nyc-1000,2.3945866,2.135872,0.04805075883865356
388,nyc-1000,2.3277264,1.8611572,0.04805075883865356
389,nyc-1000,2.0394604,1.6174239,0.04805075883865356
390,nyc-1000,6.9902916,6.4394836,0.04805075883865356
391,nyc-1000,2.6458745,2.3329377,0.04805075883865356
392,nyc-1000,3.2001524,2.83744,0.04805075883865356
393,nyc-1000,2.488433,2.1578946,0.04805075883865356
394,nyc-1000,4.35878,3.6797364,0.04805075883865356
395,nyc-1000,2.2729764,2.0361633,0.04805075883865356
396,nyc-1000,2.7827387,2.3704205,0.04805075883865356
397,nyc-1000,1.9865683,1.5278093,0.04805075883865356
398,nyc-1000,2.4998577,2.2221973,0.04805075883865356
399,nyc-1000,1.9237934,1.6204672,0.04805075883865356
400,nyc-1000,2.614225,2.1207724,0.045160956382751465
401,nyc-1000,2.5308785,2.21662,0.045160956382751465
402,nyc-1000,1.7764456,1.4040905,0.045160956382751465
403,nyc-1000,1.6217219,1.264138,0.045160956382751465
404,nyc-1000,2.3013387,1.8853803,0.045160956382751465
405,nyc-1000,2.666072,2.268522,0.045160956382751465
406,nyc-1000,2.075109,1.7017201,0.045160956382751465
407,nyc-1000,9.964756,9.2919445,0.045160956382751465
408,nyc-1000,1.8719985,1.4853362,0.045160956382751465
409,nyc-1000,1.6471887,1.3360958,0.045160956382751465
410,nyc-1000,6.977684,6.4915247,0.045160956382751465
411,nyc-1000,9.34015,8.586819,0.045160956382751465
