Test Instance,Graph,Flow Cost,Dual Cost,Time (sec),,
1517,london-500,5.8000107,5.330236,0.035567755699158,,
1518,london-500,3.8371103,3.2342215,0.035567755699158,,
1519,london-500,4.616595,4.0661983,0.035567755699158,,
1520,london-500,3.8943138,3.2238033,0.035567755699158,,
1521,london-500,3.3429613,2.7647982,0.035567755699158,,
1522,london-500,5.314842,4.575736,0.035567755699158,,
1523,london-500,5.903721,5.3770866,0.035567755699158,,
1524,london-500,3.769232,3.3497038,0.035567755699158,,
1525,london-500,3.854627,3.3662088,0.035567755699158,,
1526,london-500,6.498068,5.758535,0.035567755699158,,
1527,london-500,3.5494938,3.094539,0.035567755699158,,
1528,london-500,4.7536793,4.092146,0.035567755699158,,
1529,london-500,4.6692767,4.1605754,0.035567755699158,,
1530,london-500,5.5726256,4.4895215,0.035567755699158,,
1531,london-500,3.5136123,2.9111059,0.035567755699158,,
1532,london-500,4.6159625,4.050459,0.035567755699158,,
1533,london-500,5.2165117,4.74629,0.035567755699158,,
1534,london-500,6.313122,5.448982,0.035567755699158,,
1535,london-500,6.3232603,5.5904007,0.035567755699158,,
1536,london-500,4.2965407,3.7887862,0.035567755699158,,
1537,london-500,11.056309,10.382141,0.035567755699158,,
1538,london-500,2.9079902,2.3560936,0.035567755699158,,
1539,london-500,6.624447,6.1719766,0.035567755699158,,
1540,london-500,5.418263,4.8342037,0.035567755699158,,
1541,london-500,4.755684,4.238438,0.035567755699158,,
1542,london-500,4.41519,3.5761757,0.035567755699158,,
1543,london-500,4.306144,3.723227,0.035567755699158,,
1544,london-500,6.508709,5.846349,0.035567755699158,,
1545,london-500,7.3738737,6.713291,0.035567755699158,,
1546,london-500,6.6242256,6.119385,0.035567755699158,,
1547,london-500,4.3700185,3.6791139,0.035567755699158,,
1548,london-500,9.890161,8.951998,0.035567755699158,,
1549,london-500,3.5833535,3.1372943,0.035567755699158,,
1550,london-500,7.122571,6.6261477,0.035567755699158,,
1551,london-500,5.553726,4.8912625,0.035567755699158,,
1552,london-500,4.535284,3.9841866,0.035567755699158,,
1553,london-500,4.887414,4.383999,0.035567755699158,,
1554,london-500,3.7080412,3.228582,0.035567755699158,,
1555,london-500,9.242599,8.379152,0.035567755699158,,
1556,london-500,3.8840132,3.1733913,0.035567755699158,,
1557,london-500,3.444845,2.7697704,0.035567755699158,,
1558,london-500,6.315074,5.0592985,0.035567755699158,,
1559,london-500,3.1559296,2.6520677,0.035567755699158,,
1560,london-500,4.7786703,4.2074385,0.035567755699158,,
1561,london-500,3.6318688,3.1116529,0.035567755699158,,
1562,london-500,3.9177957,3.2238736,0.035567755699158,,
1563,london-500,2.8776584,2.3086224,0.035567755699158,,
1564,london-500,4.8659763,4.3014603,0.035567755699158,,
1565,london-500,4.4620504,3.9666076,0.035567755699158,,
1566,london-500,5.1596966,4.4213963,0.035567755699158,,
1567,london-500,5.553185,5.073447,0.035567755699158,,
1568,london-500,3.6433215,2.9355202,0.035567755699158,,
1569,london-500,3.3270624,2.7957277,0.035567755699158,,
1570,london-500,5.894987,5.1905727,0.035567755699158,,
1571,london-500,3.4529617,2.8173254,0.035567755699158,,
1572,london-500,4.76589,4.282135,0.035567755699158,,
1573,london-500,12.114492,11.132521,0.035567755699158,,
1574,london-500,6.071021,5.4980335,0.035567755699158,,
1575,london-500,4.921008,4.361286,0.035567755699158,,
1576,london-500,4.5684786,3.978129,0.035567755699158,,
1577,london-500,5.02889,4.409773,0.035567755699158,,
1578,london-500,7.4218197,6.8800926,0.035567755699158,,
1579,london-500,4.6399097,4.1383123,0.035567755699158,,
1580,london-500,3.8962579,3.5241423,0.035567755699158,,
1581,london-500,4.4278135,3.857106,0.035567755699158,,
1582,london-500,3.2689552,2.5743885,0.035567755699158,,
1583,london-500,5.558875,4.9806967,0.035567755699158,,
1584,london-500,2.7192564,2.2193093,0.035567755699158,,
1585,london-500,3.4222198,2.8576922,0.035567755699158,,
1586,london-500,3.6958618,3.22494,0.035567755699158,,
1587,london-500,3.7859707,3.090373,0.035567755699158,,
1588,london-500,4.05174,3.4569757,0.035567755699158,,
1589,london-500,3.5117981,2.814577,0.035567755699158,,
1590,london-500,4.3997016,3.9258916,0.035567755699158,,
1591,london-500,3.5730917,2.991054,0.035567755699158,,
1592,london-500,3.6781387,3.206781,0.035567755699158,,
1593,london-500,5.7552385,4.9375963,0.035567755699158,,
1594,london-500,3.1431174,2.7081206,0.035567755699158,,
1595,london-500,4.424281,3.8897767,0.035567755699158,,
1596,london-500,3.8463087,3.1904874,0.035567755699158,,
1597,london-500,5.9573574,5.3566856,0.035567755699158,,
1598,london-500,3.589942,2.9582362,0.035567755699158,,
1599,london-500,4.50978,3.9862216,0.035567755699158,,
1600,london-500,4.3816824,3.6099458,0.036582081317902,,
1601,london-500,5.9034815,5.192587,0.036582081317902,,
1602,london-500,3.6235971,3.108141,0.036582081317902,,
1603,london-500,7.659398,6.853819,0.036582081317902,,
1604,london-500,6.95467,6.5199633,0.036582081317902,,
1605,london-500,4.5064406,3.8596394,0.036582081317902,,
1606,london-500,6.383978,5.7020526,0.036582081317902,,
1607,london-500,6.262647,5.749102,0.036582081317902,,
1608,london-500,3.6721673,3.130077,0.036582081317902,,
1609,london-500,4.2917137,3.6372244,0.036582081317902,,
1610,london-500,3.4150012,2.9139261,0.036582081317902,,
1611,london-500,3.5241191,3.0279734,0.036582081317902,,
1612,london-500,4.6543202,3.8968825,0.036582081317902,,
1613,london-500,6.626736,6.05791,0.036582081317902,,
1614,london-500,6.771391,6.1923065,0.036582081317902,,
1615,london-500,5.73774,5.2279778,0.036582081317902,,
1616,london-500,5.2217226,4.714891,0.036582081317902,,
1617,london-500,4.8912334,3.60429,0.036582081317902,,
1618,london-500,4.9612455,4.4029107,0.036582081317902,,
1619,london-500,3.6722476,3.2310407,0.036582081317902,,
1620,london-500,5.029026,4.244247,0.036582081317902,,
1621,london-500,3.7720501,3.314066,0.036582081317902,,
1622,london-500,10.686392,10.044806,0.036582081317902,,
1623,london-500,3.256367,2.6872,0.036582081317902,,
1624,london-500,2.7725308,2.2512598,0.036582081317902,,
1625,london-500,3.4381316,2.9115238,0.036582081317902,,
1626,london-500,3.6538327,2.8087113,0.036582081317902,,
1627,london-500,4.0052776,3.4639275,0.036582081317902,,
1628,london-500,5.4677186,4.696222,0.036582081317902,,
1629,london-500,4.25914,3.6190565,0.036582081317902,,
1630,london-500,4.776976,4.135784,0.036582081317902,,
1631,london-500,11.607334,10.922024,0.036582081317902,,
1632,london-500,5.20474,4.6287313,0.036582081317902,,
1633,london-500,5.110607,4.60128,0.036582081317902,,
1634,london-500,3.7735872,3.0024893,0.036582081317902,,
1635,london-500,5.035964,4.498573,0.036582081317902,,
1636,london-500,5.215846,4.6194,0.036582081317902,,
1637,london-500,4.186227,3.402131,0.036582081317902,,
1638,london-500,3.2309453,2.6853251,0.036582081317902,,
1639,london-500,3.4365249,2.7301342,0.036582081317902,,
1640,london-500,3.0549355,2.544817,0.036582081317902,,
1641,london-500,7.5259523,6.5274577,0.036582081317902,,
1642,london-500,5.0181756,4.225732,0.036582081317902,,
1643,london-500,3.5035787,3.0019796,0.036582081317902,,
1644,london-500,4.208346,3.6741123,0.036582081317902,,
1645,london-500,3.9612665,3.0622308,0.036582081317902,,
1646,london-500,3.2046745,2.7705283,0.036582081317902,,
1647,london-500,6.6549325,5.9394584,0.036582081317902,,
1648,london-500,4.481033,3.6976428,0.036582081317902,,
1649,london-500,11.510564,10.901885,0.036582081317902,,
1650,london-500,3.0318084,2.4510505,0.036582081317902,,
1651,london-500,4.7393723,4.2885303,0.036582081317902,,
1652,london-500,3.886573,3.2931042,0.036582081317902,,
1653,london-500,4.672193,3.9710574,0.036582081317902,,
1654,london-500,3.1895547,2.5506988,0.036582081317902,,
1655,london-500,7.5213776,6.685117,0.036582081317902,,
1656,london-500,3.715166,3.1582487,0.036582081317902,,
1657,london-500,4.4623346,3.415729,0.036582081317902,,
1658,london-500,3.2207992,2.7285023,0.036582081317902,,
1659,london-500,3.4445436,2.9201539,0.036582081317902,,
1660,london-500,3.8299499,3.0709677,0.036582081317902,,
1661,london-500,7.6657033,7.0431275,0.036582081317902,,
1662,london-500,6.404521,5.394416,0.036582081317902,,
1663,london-500,7.3370585,6.6756163,0.036582081317902,,
1664,london-500,4.951576,4.57203,0.036582081317902,,
1665,london-500,3.6566916,3.030527,0.036582081317902,,
1666,london-500,4.390694,3.9604232,0.036582081317902,,
1667,london-500,3.0643177,2.4137535,0.036582081317902,,
1668,london-500,3.7367086,3.3327723,0.036582081317902,,
1669,london-500,4.07204,3.5832498,0.036582081317902,,
1670,london-500,2.9856331,2.638782,0.036582081317902,,
1671,london-500,4.1293564,3.5484486,0.036582081317902,,
1672,london-500,3.7544813,3.2216578,0.036582081317902,,
1673,london-500,3.8549795,3.43026,0.036582081317902,,
1674,london-500,4.2944365,3.6108618,0.036582081317902,,
1675,london-500,8.920734,8.32506,0.036582081317902,,
1676,london-500,5.31506,4.575052,0.036582081317902,,
1677,london-500,7.425049,6.9186306,0.036582081317902,,
1678,london-500,3.1708817,2.4577632,0.036582081317902,,
1679,london-500,9.150896,8.463146,0.036582081317902,,
1680,london-500,6.6974545,6.080373,0.036582081317902,,
1681,london-500,7.0571895,6.0279584,0.036582081317902,,
1682,london-500,4.5074635,3.8451962,0.036582081317902,,
1683,london-500,7.8769507,7.0173903,0.036582081317902,,
1684,london-500,5.3470187,4.7678957,0.036582081317902,,
1685,london-500,4.740157,4.036407,0.036582081317902,,
1686,london-500,4.156606,3.4666088,0.036582081317902,,
1687,london-500,4.0866575,3.6513944,0.036582081317902,,
1688,london-500,4.604672,4.1768026,0.036582081317902,,
1689,london-500,7.2194834,6.1334386,0.036582081317902,,
1690,london-500,8.4701605,8.028932,0.036582081317902,,
1691,london-500,6.245138,5.8000007,0.036582081317902,,
1692,london-500,6.7895026,6.319555,0.036582081317902,,
1693,london-500,4.0139074,3.5926967,0.036582081317902,,
1694,london-500,4.84111,4.1421065,0.036582081317902,,
1695,london-500,4.5970526,4.0073953,0.036582081317902,,
1696,london-500,4.382183,3.6501346,0.036582081317902,,
1697,london-500,3.9279644,3.5018756,0.036582081317902,,
1698,london-500,4.3748016,3.83271,0.036582081317902,,
1699,london-500,4.600014,4.0930834,0.036582081317902,,
1700,london-500,3.0226145,2.330884,0.052677290439606,,
1701,london-500,3.9093826,3.3767242,0.052677290439606,,
1702,london-500,5.1844625,4.5939655,0.052677290439606,,
1703,london-500,4.265816,3.873817,0.052677290439606,,
1704,london-500,3.4508805,2.774807,0.052677290439606,,
1705,london-500,8.527877,7.9709435,0.052677290439606,,
1706,london-500,6.7927737,6.388974,0.052677290439606,,
1707,london-500,3.7314594,3.3782005,0.052677290439606,,
1708,london-500,3.2047882,2.7104402,0.052677290439606,,
1709,london-500,4.620544,4.0769124,0.052677290439606,,
1710,london-500,3.4702978,2.846187,0.052677290439606,,
1711,london-500,5.4014144,4.6784973,0.052677290439606,,
1712,london-500,4.76416,4.0389643,0.052677290439606,,
1713,london-500,3.5201705,3.0382836,0.052677290439606,,
1714,london-500,11.482833,10.547876,0.052677290439606,,
1715,london-500,4.0673623,3.50419,0.052677290439606,,
1716,london-500,4.450719,3.753354,0.052677290439606,,
1717,london-500,3.7486722,3.151322,0.052677290439606,,
1718,london-500,3.7399173,3.1523154,0.052677290439606,,
1719,london-500,8.786134,8.346893,0.052677290439606,,
1720,london-500,5.52676,4.529326,0.052677290439606,,
1721,london-500,4.970571,3.8219335,0.052677290439606,,
1722,london-500,4.48025,3.9305449,0.052677290439606,,
1723,london-500,3.0133886,2.3480623,0.052677290439606,,
1724,london-500,4.383624,3.6925015,0.052677290439606,,
1725,london-500,3.7448318,3.091057,0.052677290439606,,
1726,london-500,4.2905817,3.68939,0.052677290439606,,
1727,london-500,4.806065,4.334723,0.052677290439606,,
1728,london-500,2.9333372,2.382926,0.052677290439606,,
1729,london-500,3.7097378,3.0526063,0.052677290439606,,
1730,london-500,4.2376695,3.795362,0.052677290439606,,
1731,london-500,3.728538,3.1284127,0.052677290439606,,
1732,london-500,4.3979244,3.9265132,0.052677290439606,,
1733,london-500,3.9949923,3.4839795,0.052677290439606,,
1734,london-500,3.0721443,2.5162783,0.052677290439606,,
1735,london-500,2.982162,2.5530496,0.052677290439606,,
1736,london-500,3.379064,2.7945225,0.052677290439606,,
1737,london-500,3.3697605,2.8372793,0.052677290439606,,
1738,london-500,6.9513745,6.1704082,0.052677290439606,,
1739,london-500,4.933629,4.262755,0.052677290439606,,
1740,london-500,4.2287645,3.809297,0.052677290439606,,
1741,london-500,3.4482465,2.9838758,0.052677290439606,,
1742,london-500,4.026342,3.3060198,0.052677290439606,,
1743,london-500,3.429625,2.8628302,0.052677290439606,,
1744,london-500,4.4599705,3.7500894,0.052677290439606,,
1745,london-500,4.3551006,3.4482489,0.052677290439606,,
1746,london-500,3.452632,2.628861,0.052677290439606,,
1747,london-500,3.4371283,2.8655376,0.052677290439606,,
1748,london-500,8.070435,7.40304,0.052677290439606,,
1749,london-500,4.899325,4.19481,0.052677290439606,,
1750,london-500,3.3452697,2.681446,0.052677290439606,,
1751,london-500,4.291727,3.859807,0.052677290439606,,
1752,london-500,5.360389,4.7268333,0.052677290439606,,
1753,london-500,4.3448243,3.7129374,0.052677290439606,,
1754,london-500,3.6587427,3.080495,0.052677290439606,,
1755,london-500,3.1878505,2.5746808,0.052677290439606,,
1756,london-500,4.124058,3.5387497,0.052677290439606,,
1757,london-500,5.85849,4.2921724,0.052677290439606,,
1758,london-500,3.3861966,2.879903,0.052677290439606,,
1759,london-500,4.924733,4.2393465,0.052677290439606,,
1760,london-500,3.18431,2.6262157,0.052677290439606,,
1761,london-500,3.7432175,2.6407235,0.052677290439606,,
1762,london-500,4.2004232,3.2300882,0.052677290439606,,
1763,london-500,4.6830664,3.9751682,0.052677290439606,,
1764,london-500,6.734255,6.2448797,0.052677290439606,,
1765,london-500,4.1520195,3.6794548,0.052677290439606,,
1766,london-500,10.644029,10.0472975,0.052677290439606,,
1767,london-500,3.6516452,3.251002,0.052677290439606,,
1768,london-500,11.586264,10.808058,0.052677290439606,,
1769,london-500,5.0824256,4.3237495,0.052677290439606,,
1770,london-500,4.9078712,4.36945,0.052677290439606,,
1771,london-500,6.75136,5.8964357,0.052677290439606,,
1772,london-500,4.0926046,3.587483,0.052677290439606,,
1773,london-500,2.7655249,2.3118405,0.052677290439606,,
1774,london-500,7.0201235,6.3851643,0.052677290439606,,
1775,london-500,5.838546,4.532822,0.052677290439606,,
1776,london-500,4.3904266,3.9298644,0.052677290439606,,
1777,london-500,3.0615182,2.5743413,0.052677290439606,,
1778,london-500,5.671505,5.1722293,0.052677290439606,,
1779,london-500,3.0829182,2.5489876,0.052677290439606,,
1780,london-500,5.982625,5.2408843,0.052677290439606,,
1781,london-500,6.309007,5.857564,0.052677290439606,,
1782,london-500,4.66973,4.1795135,0.052677290439606,,
1783,london-500,5.101786,4.546261,0.052677290439606,,
1784,london-500,6.0422077,5.510695,0.052677290439606,,
1785,london-500,5.2205453,4.363614,0.052677290439606,,
1786,london-500,3.704175,3.131425,0.052677290439606,,
1787,london-500,4.0488043,3.1272025,0.052677290439606,,
1788,london-500,4.246732,3.620884,0.052677290439606,,
1789,london-500,3.6363387,3.2773774,0.052677290439606,,
1790,london-500,5.6418495,5.279278,0.052677290439606,,
1791,london-500,3.4623606,2.9211535,0.052677290439606,,
1792,london-500,4.9120693,4.059621,0.052677290439606,,
1793,london-500,6.4193907,5.8834457,0.052677290439606,,
1794,london-500,3.5003278,3.0098202,0.052677290439606,,
1795,london-500,2.8697672,2.4230015,0.052677290439606,,
1796,london-500,10.81187,10.099047,0.052677290439606,,
1797,london-500,3.8280482,3.389597,0.052677290439606,,
1798,london-500,4.4158483,3.864108,0.052677290439606,,
1799,london-500,6.3315973,5.7178154,0.052677290439606,,
1800,london-500,4.5398235,4.0066433,0.051035761833191,,
1801,london-500,3.864364,3.2290363,0.051035761833191,,
1802,london-500,7.6348214,7.062741,0.051035761833191,,
1803,london-500,4.6873407,4.0724154,0.051035761833191,,
1804,london-500,3.2905235,2.7018633,0.051035761833191,,
1805,london-500,3.4451423,3.0352187,0.051035761833191,,
1806,london-500,4.0085616,3.0587783,0.051035761833191,,
1807,london-500,4.33107,3.535075,0.051035761833191,,
1808,london-500,3.675516,3.2141075,0.051035761833191,,
1809,london-500,3.2336373,2.7215133,0.051035761833191,,
1810,london-500,4.0589395,3.6148434,0.051035761833191,,
1811,london-500,5.1159244,4.414112,0.051035761833191,,
1812,london-500,4.025132,3.607285,0.051035761833191,,
1813,london-500,2.6752825,2.163216,0.051035761833191,,
1814,london-500,4.7910333,4.2768936,0.051035761833191,,
1815,london-500,4.1415563,3.406117,0.051035761833191,,
1816,london-500,5.562356,5.027161,0.051035761833191,,
1817,london-500,4.7322555,4.2828274,0.051035761833191,,
1818,london-500,3.1981356,2.5152154,0.051035761833191,,
1819,london-500,3.8647382,3.0420523,0.051035761833191,,
1820,london-500,3.9746475,3.2923293,0.051035761833191,,
1821,london-500,5.744588,5.1845903,0.051035761833191,,
1822,london-500,3.4536862,2.974441,0.051035761833191,,
1823,london-500,3.661368,3.0754642,0.051035761833191,,
1824,london-500,6.894076,4.8714495,0.051035761833191,,
1825,london-500,3.7094254,3.0904794,0.051035761833191,,
1826,london-500,4.7208652,3.9213977,0.051035761833191,,
1827,london-500,3.7735138,3.3736691,0.051035761833191,,
1828,london-500,8.265065,7.424165,0.051035761833191,,
1829,london-500,5.9357686,5.4411926,0.051035761833191,,
1830,london-500,5.036066,4.573086,0.051035761833191,,
1831,london-500,8.473597,7.999337,0.051035761833191,,
1832,london-500,3.3694985,2.8409839,0.051035761833191,,
1833,london-500,5.142988,4.5672164,0.051035761833191,,
1834,london-500,3.7906814,3.2882178,0.051035761833191,,
1835,london-500,6.5922513,6.02164,0.051035761833191,,
1836,london-500,4.125932,3.2830062,0.051035761833191,,
1837,london-500,5.543074,4.79994,0.051035761833191,,
1838,london-500,4.328889,3.751337,0.051035761833191,,
1839,london-500,3.9589684,3.171943,0.051035761833191,,
1840,london-500,3.9514036,3.5495563,0.051035761833191,,
1841,london-500,4.2565503,3.098309,0.051035761833191,,
1842,london-500,7.434621,6.709425,0.051035761833191,,
1843,london-500,5.226027,4.610491,0.051035761833191,,
1844,london-500,6.627838,5.434693,0.051035761833191,,
1845,london-500,5.8253818,5.2079144,0.051035761833191,,
1846,london-500,3.9885223,3.5242343,0.051035761833191,,
1847,london-500,4.612426,4.158118,0.051035761833191,,
1848,london-500,3.7229319,3.009294,0.051035761833191,,
1849,london-500,3.5987663,2.99577,0.051035761833191,,
1850,london-500,5.2072606,4.434642,0.051035761833191,,
1851,london-500,3.2294397,2.7258534,0.051035761833191,,
1852,london-500,5.0805974,4.5538683,0.051035761833191,,
1853,london-500,3.579191,3.024754,0.051035761833191,,
1854,london-500,3.3058767,2.8402114,0.051035761833191,,
1855,london-500,7.641848,7.233436,0.051035761833191,,
1856,london-500,4.6936455,4.2237797,0.051035761833191,,
1857,london-500,3.4714484,2.6164136,0.051035761833191,,
1858,london-500,3.6388977,2.9121952,0.051035761833191,,
1859,london-500,3.2490764,2.6614447,0.051035761833191,,
1860,london-500,4.248274,3.6670222,0.051035761833191,,
1861,london-500,8.614074,8.031721,0.051035761833191,,
1862,london-500,3.6980085,3.1101623,0.051035761833191,,
1863,london-500,3.7515814,3.1664839,0.051035761833191,,
1864,london-500,3.9260392,3.264545,0.051035761833191,,
1865,london-500,4.758456,4.263532,0.051035761833191,,
1866,london-500,3.4307866,2.9598415,0.051035761833191,,
1867,london-500,3.5738647,3.0254226,0.051035761833191,,
1868,london-500,3.735713,3.1885903,0.051035761833191,,
1869,london-500,3.9206686,3.3457909,0.051035761833191,,
1870,london-500,5.8012843,5.252699,0.051035761833191,,
1871,london-500,4.1945477,3.5946002,0.051035761833191,,
1872,london-500,5.0325055,4.410808,0.051035761833191,,
1873,london-500,5.525814,5.0254064,0.051035761833191,,
1874,london-500,4.442041,4.0096283,0.051035761833191,,
1875,london-500,5.8376527,5.1838784,0.051035761833191,,
1876,london-500,4.11718,3.566586,0.051035761833191,,
1877,london-500,3.3919609,2.9582944,0.051035761833191,,
1878,london-500,6.139881,5.679618,0.051035761833191,,
1879,london-500,3.2496948,2.8048787,0.051035761833191,,
1880,london-500,5.005438,4.3721924,0.051035761833191,,
1881,london-500,4.009713,3.4555557,0.051035761833191,,
1882,london-500,5.4247437,4.800634,0.051035761833191,,
1883,london-500,5.3242035,4.847517,0.051035761833191,,
1884,london-500,3.5336385,2.9533477,0.051035761833191,,
1885,london-500,4.4255877,3.7333298,0.051035761833191,,
1886,london-500,4.9239273,4.5118794,0.051035761833191,,
1887,london-500,3.1037989,2.5995214,0.051035761833191,,
1888,london-500,7.6759634,6.8571887,0.051035761833191,,
1889,london-500,3.953054,3.5029535,0.051035761833191,,
1890,london-500,8.671974,8.007046,0.051035761833191,,
1891,london-500,3.6550322,2.991072,0.051035761833191,,
1892,london-500,4.144948,3.049252,0.051035761833191,,
1893,london-500,3.2630675,2.7089605,0.051035761833191,,
1894,london-500,3.919785,3.3304505,0.051035761833191,,
1895,london-500,4.3154573,3.8821578,0.051035761833191,,
1896,london-500,3.1220772,2.7660532,0.051035761833191,,
1897,london-500,3.366428,2.7201142,0.051035761833191,,
1898,london-500,8.250523,7.7795467,0.051035761833191,,
1899,london-500,4.351519,3.6397614,0.051035761833191,,
1900,london-500,4.0013847,3.5664756,0.067585308551788,,
1901,london-500,4.389887,3.7771206,0.067585308551788,,
1902,london-500,3.056076,2.5629554,0.067585308551788,,
1903,london-500,3.9382586,3.2029572,0.067585308551788,,
1904,london-500,3.7009032,3.2747576,0.067585308551788,,
1905,london-500,2.7772226,2.3245316,0.067585308551788,,
1906,london-500,4.4904375,3.7950287,0.067585308551788,,
1907,london-500,3.2339191,2.715311,0.067585308551788,,
1908,london-500,4.36963,3.8592377,0.067585308551788,,
1909,london-500,4.9547668,4.447586,0.067585308551788,,
1910,london-500,4.698997,4.167315,0.067585308551788,,
1911,london-500,6.1040735,5.737898,0.067585308551788,,
1912,london-500,3.883031,3.2529252,0.067585308551788,,
1913,london-500,4.169146,3.648267,0.067585308551788,,
1914,london-500,3.8243911,3.3506866,0.067585308551788,,
1915,london-500,4.2049484,3.4588807,0.067585308551788,,
1916,london-500,4.2856064,3.6190434,0.067585308551788,,
1917,london-500,4.7986555,4.3190002,0.067585308551788,,
1918,london-500,4.2802467,3.5372033,0.067585308551788,,
1919,london-500,4.1845856,3.5234976,0.067585308551788,,
1920,london-500,5.119882,4.0795774,0.067585308551788,,
1921,london-500,3.468569,2.8682423,0.067585308551788,,
1922,london-500,5.21691,4.710243,0.067585308551788,,
1923,london-500,6.014545,5.6097364,0.067585308551788,,
1924,london-500,5.9477005,5.540492,0.067585308551788,,
1925,london-500,5.6258163,5.1094193,0.067585308551788,,
1926,london-500,4.365018,3.9528065,0.067585308551788,,
1927,london-500,4.0604644,3.512188,0.067585308551788,,
1928,london-500,7.4886217,6.9731574,0.067585308551788,,
1929,london-500,8.177381,7.4216385,0.067585308551788,,
1930,london-500,3.0988839,2.6089678,0.067585308551788,,
1931,london-500,3.999913,3.6027803,0.067585308551788,,
1932,london-500,3.0750217,2.6337957,0.067585308551788,,
1933,london-500,4.4921684,3.9788866,0.067585308551788,,
1934,london-500,8.3424225,5.527728,0.067585308551788,,
1935,london-500,6.659834,6.232098,0.067585308551788,,
1936,london-500,4.2201724,3.7361999,0.067585308551788,,
1937,london-500,4.9082294,4.1542997,0.067585308551788,,
1938,london-500,4.9509325,3.8308702,0.067585308551788,,
1939,london-500,3.6596417,3.0917597,0.067585308551788,,
1940,london-500,5.167454,4.5249076,0.067585308551788,,
1941,london-500,2.7266078,2.3300915,0.067585308551788,,
1942,london-500,6.238796,5.6613173,0.067585308551788,,
1943,london-500,4.825669,3.9404554,0.067585308551788,,
1944,london-500,4.4580545,4.073941,0.067585308551788,,
1945,london-500,3.7339072,3.2503912,0.067585308551788,,
1946,london-500,4.6974726,4.194401,0.067585308551788,,
1947,london-500,2.9199905,2.433959,0.067585308551788,,
1948,london-500,4.3186507,3.7414262,0.067585308551788,,
1949,london-500,5.4293747,4.553654,0.067585308551788,,
1950,london-500,4.3302298,3.882216,0.067585308551788,,
1951,london-500,7.108868,6.5780954,0.067585308551788,,
1952,london-500,3.51996,3.0752025,0.067585308551788,,
1953,london-500,4.2160997,3.7747743,0.067585308551788,,
1954,london-500,5.599062,5.0560813,0.067585308551788,,
1955,london-500,3.1810327,2.7304883,0.067585308551788,,
1956,london-500,3.3232749,2.7461576,0.067585308551788,,
1957,london-500,4.014033,3.218019,0.067585308551788,,
1958,london-500,4.666904,4.020074,0.067585308551788,,
1959,london-500,4.340621,3.3370914,0.067585308551788,,
1960,london-500,7.957785,7.0786386,0.067585308551788,,
1961,london-500,3.6913712,3.0957842,0.067585308551788,,
1962,london-500,6.4999814,5.959072,0.067585308551788,,
1963,london-500,4.247777,3.505331,0.067585308551788,,
1964,london-500,5.713808,5.195466,0.067585308551788,,
1965,london-500,4.1545024,3.5021205,0.067585308551788,,
1966,london-500,6.446306,3.5000331,0.067585308551788,,
1967,london-500,4.7515116,4.306583,0.067585308551788,,
1968,london-500,13.435072,12.494894,0.067585308551788,,
1969,london-500,5.2071366,4.6121955,0.067585308551788,,
1970,london-500,6.2802773,4.7966294,0.067585308551788,,
1971,london-500,3.855827,3.463653,0.067585308551788,,
1972,london-500,3.7077713,3.1872387,0.067585308551788,,
1973,london-500,3.6022336,2.8812814,0.067585308551788,,
1974,london-500,4.3984604,3.950441,0.067585308551788,,
1975,london-500,5.0327253,4.524684,0.067585308551788,,
1976,london-500,4.4474316,3.9772663,0.067585308551788,,
1977,london-500,3.1681452,2.5905428,0.067585308551788,,
1978,london-500,5.580018,5.0748644,0.067585308551788,,
1979,london-500,3.0460262,2.5480347,0.067585308551788,,
1980,london-500,3.5216393,3.0642958,0.067585308551788,,
1981,london-500,3.356869,2.6607418,0.067585308551788,,
1982,london-500,4.189043,3.8170815,0.067585308551788,,
1983,london-500,3.5215447,2.974194,0.067585308551788,,
1984,london-500,5.0755224,4.3333683,0.067585308551788,,
1985,london-500,5.4517956,4.9795623,0.067585308551788,,
1986,london-500,2.8318057,2.4348927,0.067585308551788,,
1987,london-500,7.2210326,6.700482,0.067585308551788,,
1988,london-500,3.9319952,3.179895,0.067585308551788,,
1989,london-500,4.0338764,3.3871195,0.067585308551788,,
1990,london-500,4.5755434,3.8068266,0.067585308551788,,
1991,london-500,4.507279,3.8850994,0.067585308551788,,
1992,london-500,5.935224,5.269707,0.067585308551788,,
1993,london-500,3.0268874,2.5529928,0.067585308551788,,
1994,london-500,4.135341,3.5379896,0.067585308551788,,
1995,london-500,5.333436,4.817058,0.067585308551788,,
1996,london-500,3.6321945,3.2221577,0.067585308551788,,
1997,london-500,5.713481,5.230438,0.067585308551788,,
1998,london-500,5.5871277,4.7753916,0.067585308551788,,
1999,london-500,3.9093463,3.4756274,0.067585308551788,,
